CELL_LINE_NAME,Compound1_name,Compound2_name,combo_MaxE,HSA_matrix,label
NCIH2009,Palbociclib,Selumetinib,0.363546248,-0.00030104,0
NCIH2009,Palbociclib,Venetoclax,0.058157733,-0.037906346,0
NCIH2009,Prexasertib,AZD0156,0.462359003,0.032207958,0
NCIH2009,Prexasertib,AZD1775,0.848832352,0.146005167,1
NCIH2009,Prexasertib,AZD6738,0.522150003,0.106817432,1
NCIH2009,Prexasertib,AZD7648,0.450434159,-0.010545677,0
NCIH2009,Prexasertib,Olaparib,0.573935514,-0.005860996,0
NCIH2009,Prexasertib,SN-38,0.88625343,0.18234177299999998,1
NCIH2009,SG3199,Olaparib,0.143598753,-0.021930494,0
NCIH2009,SN-38,AZD0156,0.561968975,0.137782073,1
NCIH2009,SN-38,Olaparib,0.442428669,0.149339526,0
NCIH2009,SRA737,5-Fluorouracil,0.444205957,0.033132257,0
NCIH2009,SRA737,AZD1775,0.820011285,0.03438975,0
NCIH2009,SRA737,Gemcitabine,0.784782859,0.157387463,1
NCIH2009,SRA737,SN-38,0.767853732,0.081900889,0
NCIH2009,Savolitinib,AZD5991,0.217407706,0.013712331,0
NCIH2009,Savolitinib,Venetoclax,0.204074856,-0.015580067,0
NCIH2009,Selumetinib,AZD1390,0.404533778,0.004391364,0
NCIH2009,Selumetinib,AZD1775,0.778739303,0.099915669,0
NCIH2009,Selumetinib,AZD2811,0.676272162,0.047768057,0
NCIH2009,Selumetinib,AZD6738,0.627276272,0.026704105,0
NCIH2009,Taselisib,SCH772984,0.918862266,0.170754346,1
NCIH2009,Trametinib,Taselisib,0.954864901,0.219862675,1
NCIH2009,Venetoclax,AZD0156,0.273155058,-0.009054387,0
NCIH2009,Venetoclax,AZD1775,0.637320963,-0.003028255,0
NCIH2009,Venetoclax,AZD2811,0.23592765,-0.014746507,0
NCIH2009,Venetoclax,AZD6738,0.41473615,-0.012015168,0
NCIH2009,Venetoclax,AZD7648,0.120425233,-0.037211519,0
NCIH2009,Venetoclax,AZD8186,0.444518076,-0.015976524,0
NCIH2009,Venetoclax,Alisertib,0.50041766,0.019882788,0
NCIH2009,Venetoclax,Capivasertib,0.127870715,-0.01938744,0
NCIH2009,Venetoclax,Lapatinib,0.15076892,-0.019236692,0
NCIH2009,Venetoclax,Selumetinib,0.183770298,-0.010783772,0
NCIH2023,AZD0156,AZD1775,0.632984545,0.036688492,0
NCIH2023,AZD0156,AZD2811,0.25166767,0.021023326,0
NCIH2023,AZD0156,AZD6738,0.836028784,0.005011581,0
NCIH2023,AZD0156,Olaparib,0.369328968,0.066578028,0
NCIH2023,AZD1775,AZD6738,0.885520169,0.025934286,0
NCIH2023,AZD1775,Capivasertib,0.651682098,0.061255828500000005,0
NCIH2023,AZD1775,Gemcitabine,0.656214666,0.116748954,1
NCIH2023,AZD1775,Olaparib,0.717145812,0.012841131,0
NCIH2023,AZD1775,SN-38,0.774585103,0.04897516,0
NCIH2023,AZD2811,AZD1775,0.573543058,0.022164967,0
NCIH2023,AZD2811,AZD6738,0.817631463,-0.014823598,0
NCIH2023,AZD2811,Olaparib,0.415066978,-0.035185691,0
NCIH2023,AZD4320,AZD0156,0.220216082,-0.067448248,0
NCIH2023,AZD4320,AZD1775,0.622913499,0.012790515,0
NCIH2023,AZD4320,AZD2811,0.234965209,-0.044080056,0
NCIH2023,AZD4320,AZD6738,0.868406807,0.004581396,0
NCIH2023,AZD4320,AZD7648,0.318423683,-0.036581471,0
NCIH2023,AZD4320,AZD8186,0.35134428250000005,0.009486867999999999,0
NCIH2023,AZD4320,Capivasertib,0.264412072,-0.081162682,0
NCIH2023,AZD4320,Gemcitabine,0.88364536,0.067383984,0
NCIH2023,AZD4320,Lapatinib,0.300706334,0.034025892,0
NCIH2023,AZD4320,Paclitaxel,0.776455932,0.088503237,0
NCIH2023,AZD4320,Selumetinib,0.26818033,0.0433976995,0
NCIH2023,AZD5153,AZD1775,0.500954604,0.075873176,0
NCIH2023,AZD5153,AZD2811,0.422054997,0.012738717,0
NCIH2023,AZD5153,AZD5991,0.470083966,0.000757079,0
NCIH2023,AZD5153,AZD6738,0.699926633,0.113597671,1
NCIH2023,AZD5153,Selumetinib,0.315730778,0.018902491,0
NCIH2023,AZD5153,Venetoclax,0.377472053,-0.059397612,0
NCIH2023,AZD5991,AZD0156,0.426498296,0.028286809,0
NCIH2023,AZD5991,AZD1775,0.603282257,0.04969743,0
NCIH2023,AZD5991,AZD2811,0.33317281,0.062468677,0
NCIH2023,AZD5991,AZD6738,0.814395195,0.012343586,0
NCIH2023,AZD5991,AZD7648,0.441196033,-0.006627123,0
NCIH2023,AZD5991,AZD8186,0.3773688,4.13e-05,0
NCIH2023,AZD5991,Capivasertib,0.298792441,0.017601224,0
NCIH2023,AZD5991,Gemcitabine,0.611555679,-0.035352532,0
NCIH2023,AZD5991,Lapatinib,0.283653405,0.023843395,0
NCIH2023,AZD5991,Paclitaxel,0.536800418,0.026336912,0
NCIH2023,AZD5991,Selumetinib,0.293858935,0.05599298,0
NCIH2023,AZD5991,Venetoclax,0.205466955,-0.018986917,0
NCIH2023,AZD6738,Carboplatin,0.607516348,0.00127897,0
NCIH2023,AZD6738,Gemcitabine,0.683686055,0.099567108,0
NCIH2023,AZD6738,Olaparib,0.845927061,0.112559668,1
NCIH2023,AZD7648,AZD0156,0.585629724,0.016406469,0
NCIH2023,AZD7648,AZD1775,0.702752066,0.089201947,0
NCIH2023,AZD7648,AZD2811,0.534103737,0.018054266,0
NCIH2023,AZD7648,AZD6738,0.796440136,0.11735335,1
NCIH2023,AZD7648,Etoposide,0.621144421,0.078436706,0
NCIH2023,AZD7648,Olaparib,0.38044892,-0.05683368,0
NCIH2023,AZD8186,AZD5363,0.333210092,-0.008231436,0
NCIH2023,AZD8186,Palbociclib,0.398508579,0.04649548,0
NCIH2023,Capivasertib,AZD1390,0.408732949,-0.032204429,0
NCIH2023,Capivasertib,AZD2811,0.412278563,0.012690272,0
NCIH2023,Capivasertib,AZD5153,0.362341395,0.053569234,0
NCIH2023,Capivasertib,AZD6738,0.65479853,0.086811792,0
NCIH2023,Capivasertib,Palbociclib,0.401567077,0.064433326,0
NCIH2023,Capivasertib,Selumetinib,0.369469944,-0.008082655,0
NCIH2023,Crizotinib,Dasatinib,0.607088241,0.030011393,0
NCIH2023,Crizotinib,Selumetinib,0.57002131,0.028578368,0
NCIH2023,Dasatinib,Trametinib,0.394438528,0.026346561,0
NCIH2023,Doxorubicin,AZD7648,0.824531849,0.087902921,0
NCIH2023,Gefitinib,AZD1390,0.151039515,-0.025620401,0
NCIH2023,Lapatinib,Crizotinib,0.686895664,0.033903049,0
NCIH2023,Lapatinib,MK-2206,0.636958496,0.067420705,0
NCIH2023,Lapatinib,Selumetinib,0.297281478,0.002543403,0
NCIH2023,Olaparib,AZD4320,0.164821979,-0.021643135,0
NCIH2023,Olaparib,AZD5153,0.343529842,-0.039032405,0
NCIH2023,Olaparib,AZD5991,0.120162992,-0.033071925,0
NCIH2023,Olaparib,Venetoclax,0.133898687,-0.01397323,0
NCIH2023,Palbociclib,AZD5991,0.233952861,-0.009899816,0
NCIH2023,Palbociclib,Selumetinib,0.208984278,0.001614447,0
NCIH2023,Palbociclib,Venetoclax,0.348084296,0.009339981,0
NCIH2023,Prexasertib,AZD0156,0.80580404,0.00518982,0
NCIH2023,Prexasertib,AZD1775,0.852672587,0.115098063,1
NCIH2023,Prexasertib,AZD6738,0.810510505,0.08972596,0
NCIH2023,Prexasertib,AZD7648,0.801146601,0.017198971,0
NCIH2023,Prexasertib,Olaparib,0.801146601,1.86e-05,0
NCIH2023,Prexasertib,SN-38,0.8241186653333333,0.031021133000000003,0
NCIH2023,SG3199,Olaparib,0.173372804,-0.042904169,0
NCIH2023,SN-38,AZD0156,0.833895753,0.038995339,0
NCIH2023,SN-38,Olaparib,0.857330027,0.123394763,1
NCIH2023,SRA737,5-Fluorouracil,0.689356135,0.088722893,0
NCIH2023,SRA737,AZD1775,0.593888275,0.092892951,0
NCIH2023,SRA737,Gemcitabine,0.7077415,0.110919113,1
NCIH2023,SRA737,SN-38,0.747293282,-0.007944961,0
NCIH2023,Savolitinib,AZD5991,0.247097453,-0.002072319,0
NCIH2023,Savolitinib,Venetoclax,0.260845656,0.009451301,0
NCIH2023,Selumetinib,AZD1390,0.161341693,-0.007242252,0
NCIH2023,Selumetinib,AZD1775,0.281414115,-0.021022686,0
NCIH2023,Selumetinib,AZD2811,0.274557962,-0.00154287,0
NCIH2023,Selumetinib,AZD6738,0.47694012,-0.000109855,0
NCIH2023,Taselisib,SCH772984,0.66548917,0.029280486,0
NCIH2023,Trametinib,Taselisib,0.768687677,0.1125308025,1
NCIH2023,Venetoclax,AZD0156,0.3383935985,-0.022656679500000002,0
NCIH2023,Venetoclax,AZD1775,0.712869351,0.0308760985,0
NCIH2023,Venetoclax,AZD2811,0.378365921,-0.029092246999999998,0
NCIH2023,Venetoclax,AZD6738,0.728623515,-0.015974675,0
NCIH2023,Venetoclax,AZD7648,0.391466579,-0.01487261,0
NCIH2023,Venetoclax,AZD8186,0.4164771665,-0.0345993495,0
NCIH2023,Venetoclax,Alisertib,0.47745078399999996,-0.0432708265,0
NCIH2023,Venetoclax,Capivasertib,0.42375318149999996,-0.0130480205,0
NCIH2023,Venetoclax,Lapatinib,0.194999582,-0.039098032,0
NCIH2023,Venetoclax,Selumetinib,0.177525781,-0.030382634,0
NCIH2052,AZD0156,AZD1775,0.375450541,-0.035951547,0
NCIH2052,AZD0156,AZD2811,0.284414536,-0.004161004,0
NCIH2052,AZD0156,AZD6738,0.399412661,-0.015408807,0
NCIH2052,AZD0156,Olaparib,0.251161151,0.024409839,0
NCIH2052,AZD1775,AZD6738,0.488042428,0.015339486,0
NCIH2052,AZD1775,Capivasertib,0.518299195,0.019954751,0
NCIH2052,AZD1775,Olaparib,0.466486546,-0.042860245,0
NCIH2052,AZD2811,AZD1775,0.380237952,-0.032265788,0
NCIH2052,AZD2811,AZD6738,0.35868207,-0.004604956,0
NCIH2052,AZD2811,Olaparib,0.183803709,0.002750837,0
NCIH2052,AZD4320,AZD0156,0.200611046,-0.023629869,0
NCIH2052,AZD4320,AZD1775,0.373956024,0.013711118,0
NCIH2052,AZD4320,AZD2811,0.127881248,-0.033788725,0
NCIH2052,AZD4320,AZD6738,0.438459424,0.016330016,0
NCIH2052,AZD4320,AZD7648,0.244949224,-0.030926851,0
NCIH2052,AZD4320,AZD8186,0.2618821265,-0.008432987000000001,0
NCIH2052,AZD4320,Capivasertib,0.228833921,-0.059101947,0
NCIH2052,AZD4320,Selumetinib,0.2620022745,0.044401641500000005,0
NCIH2052,AZD5153,AZD1775,0.40712021,-0.01795823,0
NCIH2052,AZD5153,AZD2811,0.395238073,0.004944544,0
NCIH2052,AZD5153,AZD4320,0.188754773,-0.017149435,0
NCIH2052,AZD5153,AZD5991,0.327725927,0.010383153,0
NCIH2052,AZD5153,AZD6738,0.20861373,-0.025218144,0
NCIH2052,AZD5153,Selumetinib,0.403173346,0.068435044,0
NCIH2052,AZD5153,Venetoclax,0.359508568,-0.040966822,0
NCIH2052,AZD5991,AZD0156,0.285279669,0.024024312,0
NCIH2052,AZD5991,AZD1775,0.345775336,-0.053360309,0
NCIH2052,AZD5991,AZD2811,0.265114446,0.004727597,0
NCIH2052,AZD5991,AZD6738,0.337675498,0.053160067,0
NCIH2052,AZD5991,AZD7648,0.394121246,-0.02202465,0
NCIH2052,AZD5991,AZD8186,0.373956024,0.017775517,0
NCIH2052,AZD5991,Capivasertib,0.265114446,0.006407357,0
NCIH2052,AZD5991,Selumetinib,0.313502543,0.046246811,0
NCIH2052,AZD5991,Venetoclax,0.228833921,0.038248461,0
NCIH2052,AZD6738,Olaparib,0.478467606,0.039157615,0
NCIH2052,AZD7648,AZD0156,0.428302754,0.018505171,0
NCIH2052,AZD7648,AZD1775,0.511880031,0.035729538,0
NCIH2052,AZD7648,AZD2811,0.382106226,0.002811317,0
NCIH2052,AZD7648,AZD6738,0.412903912,0.042811243,0
NCIH2052,AZD7648,Olaparib,0.308376656,-0.041197765,0
NCIH2052,Capivasertib,AZD1390,0.40734581,-0.053883551,0
NCIH2052,Capivasertib,AZD2811,0.427223527,0.040846276,0
NCIH2052,Capivasertib,AZD5153,0.427223527,0.038873785,0
NCIH2052,Capivasertib,AZD6738,0.570276553,0.008396248,0
NCIH2052,Capivasertib,Palbociclib,0.419280757,0.022029296,0
NCIH2052,Capivasertib,Selumetinib,0.443109067,0.041050437,0
NCIH2052,Dasatinib,Trametinib,0.558383191,0.020231472,0
NCIH2052,Doxorubicin,AZD7648,0.745049354,0.047229158,0
NCIH2052,Gefitinib,AZD1390,0.137154721,-0.032661914,0
NCIH2052,Lapatinib,Crizotinib,0.610031987,-0.007933873,0
NCIH2052,Lapatinib,MK-2206,0.514677165,0.023056598,0
NCIH2052,Palbociclib,AZD4320,0.296105449,0.013842894,0
NCIH2052,Palbociclib,AZD5991,0.304048218,0.012021417,0
NCIH2052,Palbociclib,Selumetinib,0.188774094,0.010592781,0
NCIH2052,Palbociclib,Venetoclax,0.133133121,-0.025743815,0
NCIH2052,Prexasertib,AZD0156,0.555889878,-0.001128173,0
NCIH2052,Prexasertib,AZD1775,0.698852826,0.073347442,0
NCIH2052,Prexasertib,AZD6738,0.536716132,0.003599523,0
NCIH2052,Prexasertib,AZD7648,0.648996483,0.001204027,0
NCIH2052,Prexasertib,Olaparib,0.588874245,-0.019103366,0
NCIH2052,Prexasertib,SN-38,0.8532480769999999,0.043352848,0
NCIH2052,SG3199,Olaparib,0.080689416,-0.024733749,0
NCIH2052,SN-38,AZD0156,0.837419393,-0.01667988,0
NCIH2052,Savolitinib,AZD4320,0.224484278,0.007186715,0
NCIH2052,Savolitinib,AZD5991,0.184807909,-0.014863922,0
NCIH2052,Savolitinib,Venetoclax,0.121284174,-0.029987227,0
NCIH2052,Selumetinib,AZD1390,0.192743183,-0.00095713,0
NCIH2052,Selumetinib,AZD1775,0.284061149,-0.047723312,0
NCIH2052,Selumetinib,AZD2811,0.232419551,-0.00320025,0
NCIH2052,Selumetinib,AZD6738,0.395238073,0.031143223,0
NCIH2052,Trametinib,Taselisib,0.535184715,0.036397185500000005,0
NCIH2052,Venetoclax,AZD0156,0.2346720865,-0.0009217064999999993,0
NCIH2052,Venetoclax,AZD1775,0.2487880055,0.001416512,0
NCIH2052,Venetoclax,AZD2811,0.180816343,0.0019559074999999995,0
NCIH2052,Venetoclax,AZD6738,0.4307365325,-0.0169175105,0
NCIH2052,Venetoclax,AZD7648,0.3814245065,0.0128959425,0
NCIH2052,Venetoclax,AZD8186,0.216761507,-0.013492393,0
NCIH2052,Venetoclax,Alisertib,0.424706743,-0.0009384725000000007,0
NCIH2052,Venetoclax,Capivasertib,0.329297766,-0.008197050499999999,0
NCIH2052,Venetoclax,Selumetinib,0.2131231445,0.001103809,0
NCIH2066,AZD0156,AZD1775,0.208106155,-0.041586856,0
NCIH2066,AZD0156,AZD2811,0.191818454,-0.041869533,0
NCIH2066,AZD0156,AZD6738,0.34962691,-0.019738969,0
NCIH2066,AZD0156,Olaparib,0.214565469,0.035674902,0
NCIH2066,AZD1775,AZD6738,0.605389369,0.060245484,0
NCIH2066,AZD1775,Capivasertib,0.684865882,0.041530887,0
NCIH2066,AZD1775,Gemcitabine,0.2172321445,-0.035255892999999996,0
NCIH2066,AZD1775,Olaparib,0.376849011,-0.002231278,0
NCIH2066,AZD1775,SN-38,0.304495799,-0.041585038,0
NCIH2066,AZD2811,AZD1775,0.202695905,-0.032957442,0
NCIH2066,AZD2811,AZD6738,0.338749459,0.015981745,0
NCIH2066,AZD2811,Olaparib,0.213573355,-0.003644428,0
NCIH2066,AZD4320,AZD0156,0.619319104,-0.060482622,0
NCIH2066,AZD4320,AZD1775,0.646463226,-0.013596895,0
NCIH2066,AZD4320,AZD2811,0.543338278,-0.021256806,0
NCIH2066,AZD4320,AZD6738,0.603021274,-0.002682971,0
NCIH2066,AZD4320,AZD7648,0.884968063,0.046531996,0
NCIH2066,AZD4320,AZD8186,0.640199758,-0.017082573,0
NCIH2066,AZD4320,Capivasertib,0.923185623,0.073244195,0
NCIH2066,AZD4320,Gemcitabine,0.338153933,-0.032321256,0
NCIH2066,AZD4320,Lapatinib,0.916820349,0.041183499,0
NCIH2066,AZD4320,Paclitaxel,0.8555932125,0.17945215199999998,1
NCIH2066,AZD4320,Selumetinib,0.710176168,0.075364435,0
NCIH2066,AZD5153,AZD1775,0.475382734,-0.012877,0
NCIH2066,AZD5153,AZD2811,0.343554869,-0.003926489,0
NCIH2066,AZD5153,AZD5991,0.350381791,-0.017847587,0
NCIH2066,AZD5153,AZD6738,0.410185628,-0.006987814,0
NCIH2066,AZD5153,Selumetinib,0.344920253,0.022674016,0
NCIH2066,AZD5153,Venetoclax,0.338434677,-0.042047699,0
NCIH2066,AZD5991,AZD0156,0.234020219,0.009514109,0
NCIH2066,AZD5991,AZD1775,0.255712802,0.010299516,0
NCIH2066,AZD5991,AZD2811,0.304549507,0.036123432,0
NCIH2066,AZD5991,AZD6738,0.358837751,0.032695238,0
NCIH2066,AZD5991,AZD7648,0.299154755,0.006047296,0
NCIH2066,AZD5991,AZD8186,0.34253992,-0.014598832,0
NCIH2066,AZD5991,Capivasertib,0.423972286,-0.000362374,0
NCIH2066,AZD5991,Gemcitabine,0.18368622299999998,-0.0202498485,0
NCIH2066,AZD5991,Lapatinib,0.42560875,0.019615141,0
NCIH2066,AZD5991,Paclitaxel,0.5894417675,-0.006468617499999999,0
NCIH2066,AZD5991,Selumetinib,0.257529982,0.056541939,0
NCIH2066,AZD5991,Venetoclax,0.168885684,-0.018661413,0
NCIH2066,AZD6738,Carboplatin,0.412159579,-0.035902268,0
NCIH2066,AZD6738,Gemcitabine,0.36764058850000003,-0.022344151,0
NCIH2066,AZD6738,Olaparib,0.387726461,-0.040550653,0
NCIH2066,AZD7648,AZD0156,0.321392016,0.009855459,0
NCIH2066,AZD7648,AZD1775,0.33872238,-0.043931352,0
NCIH2066,AZD7648,AZD2811,0.356052744,-0.005442336,0
NCIH2066,AZD7648,AZD6738,0.379119641,0.054702439,0
NCIH2066,AZD7648,Etoposide,0.331464555,-0.005740121,0
NCIH2066,AZD7648,Olaparib,0.295182708,-0.041090999,0
NCIH2066,AZD8186,AZD5363,0.5128643319999999,0.020708823,0
NCIH2066,AZD8186,Palbociclib,0.318989431,-0.0020786355000000003,0
NCIH2066,Capivasertib,AZD1390,0.553405563,0.024496404,0
NCIH2066,Capivasertib,AZD2811,0.533725022,-0.00485521,0
NCIH2066,Capivasertib,AZD5153,0.77044202,0.047664301,0
NCIH2066,Capivasertib,AZD6738,0.625728111,-0.018335858,0
NCIH2066,Capivasertib,Palbociclib,0.507438425,-0.010314193,0
NCIH2066,Capivasertib,Selumetinib,0.68490736,-0.010866095,0
NCIH2066,Crizotinib,Dasatinib,0.587139629,0.052342629,0
NCIH2066,Crizotinib,Selumetinib,0.513133982,0.025029016,0
NCIH2066,Dasatinib,Trametinib,0.402223224,0.052602312,0
NCIH2066,Doxorubicin,AZD7648,0.261550932,-0.021628806,0
NCIH2066,Gefitinib,AZD1390,0.384038517,0.0335738,0
NCIH2066,Lapatinib,Crizotinib,0.579760973,0.045481136,0
NCIH2066,Lapatinib,MK-2206,0.658620764,0.102975902,1
NCIH2066,Lapatinib,Selumetinib,0.338153933,0.02264667,0
NCIH2066,Olaparib,AZD4320,0.3507623685,-0.0690003875,0
NCIH2066,Olaparib,AZD5153,0.286188558,-0.059605174999999996,0
NCIH2066,Olaparib,AZD5991,0.199536508,-0.0315286815,0
NCIH2066,Olaparib,Venetoclax,0.135594827,-0.03122185,0
NCIH2066,Palbociclib,AZD5991,0.198330066,-0.018917828,0
NCIH2066,Palbociclib,Selumetinib,0.244366017,-0.010692542,0
NCIH2066,Palbociclib,Venetoclax,0.18436101,-0.01114893,0
NCIH2066,Prexasertib,AZD0156,0.402186537,-0.001108455,0
NCIH2066,Prexasertib,AZD1775,0.621442819,0.032239603,0
NCIH2066,Prexasertib,AZD6738,0.454117245,0.021665144,0
NCIH2066,Prexasertib,AZD7648,0.436847265,0.048770587,0
NCIH2066,Prexasertib,Olaparib,0.315655484,-0.022430294,0
NCIH2066,Prexasertib,SN-38,0.49972374249999996,0.046336149,0
NCIH2066,SG3199,Olaparib,0.10793265,-0.031179877,0
NCIH2066,SN-38,AZD0156,0.154066442,-0.03437802,0
NCIH2066,SN-38,Olaparib,0.096399202,-0.033601755,0
NCIH2066,SRA737,5-Fluorouracil,0.196832018,-0.017391636,0
NCIH2066,SRA737,AZD1775,0.42560875,0.041601054,0
NCIH2066,SRA737,Gemcitabine,0.20790257899999998,-0.009682027499999999,0
NCIH2066,SRA737,SN-38,0.344913725,0.000820542,0
NCIH2066,Savolitinib,AZD5991,0.168785664,-0.027302346,0
NCIH2066,Savolitinib,Venetoclax,0.194864506,-0.025749682,0
NCIH2066,Selumetinib,AZD1390,0.253576036,-0.034058997,0
NCIH2066,Selumetinib,AZD1775,0.351474099,-0.038149283,0
NCIH2066,Selumetinib,AZD2811,0.286208723,0.004225276,0
NCIH2066,Selumetinib,AZD6738,0.429710626,0.030794676,0
NCIH2066,Taselisib,SCH772984,0.681283824,0.058462648,0
NCIH2066,Trametinib,Taselisib,0.727624515,0.084693563,0
NCIH2066,Venetoclax,AZD0156,0.156343691,-0.02805471,0
NCIH2066,Venetoclax,AZD1775,0.202953959,-0.041378631,0
NCIH2066,Venetoclax,AZD2811,0.226320101,-0.020764366,0
NCIH2066,Venetoclax,AZD6738,0.383721268,0.014625015,0
NCIH2066,Venetoclax,AZD7648,0.272930369,-0.006994484,0
NCIH2066,Venetoclax,AZD8186,0.214667534,-0.004174073,0
NCIH2066,Venetoclax,Alisertib,0.284582936,0.022162646,0
NCIH2066,Venetoclax,Capivasertib,0.424535757,0.004495356,0
NCIH2066,Venetoclax,Lapatinib,0.351603104,0.00495473,0
NCIH2066,Venetoclax,Selumetinib,0.191301392,0.00580244,0
NCIH2085,AZD0156,AZD1775,0.599943432,-0.028039021,0
NCIH2085,AZD0156,AZD2811,0.546758644,-0.008453991,0
NCIH2085,AZD0156,AZD6738,0.824201217,0.038071322,0
NCIH2085,AZD0156,Olaparib,0.224356758,0.044357747,0
NCIH2085,AZD1775,AZD6738,0.912510718,0.069864387,0
NCIH2085,AZD1775,Capivasertib,0.63139662,0.06065767,0
NCIH2085,AZD1775,Gemcitabine,0.72506638,0.059453636,0
NCIH2085,AZD1775,Olaparib,0.566027464,-0.015609471,0
NCIH2085,AZD1775,SN-38,0.523166354,0.006752475,0
NCIH2085,AZD2811,AZD1775,0.688324037,0.043897001,0
NCIH2085,AZD2811,AZD6738,0.843967756,-0.044442985,0
NCIH2085,AZD2811,Olaparib,0.620349895,0.005360482,0
NCIH2085,AZD4320,AZD0156,0.2416252705,-0.009499039,0
NCIH2085,AZD4320,AZD1775,0.585411466,0.0014499585,0
NCIH2085,AZD4320,AZD2811,0.691664711,0.011538041499999999,0
NCIH2085,AZD4320,AZD6738,0.502485858,-0.046690754,0
NCIH2085,AZD4320,AZD7648,0.176651273,-0.023687743499999997,0
NCIH2085,AZD4320,AZD8186,0.58423852,0.027350735,0
NCIH2085,AZD4320,Capivasertib,0.288851046,-0.022561526999999998,0
NCIH2085,AZD4320,Gemcitabine,0.561944685,0.05171583,0
NCIH2085,AZD4320,Lapatinib,0.806814071,0.068675242,0
NCIH2085,AZD4320,Paclitaxel,0.970321251,0.263792553,1
NCIH2085,AZD4320,Selumetinib,0.366620615,0.056623027,0
NCIH2085,AZD5153,AZD1775,0.504867954,0.03497498,0
NCIH2085,AZD5153,AZD2811,0.483940164,-0.004414988,0
NCIH2085,AZD5153,AZD5991,0.639979163,0.01798442,0
NCIH2085,AZD5153,AZD6738,0.653026195,0.050813926,0
NCIH2085,AZD5153,Selumetinib,0.563448251,0.078946953,0
NCIH2085,AZD5153,Venetoclax,0.404432077,-0.042471972,0
NCIH2085,AZD5991,AZD0156,0.2185681565,-0.0040607874999999995,0
NCIH2085,AZD5991,AZD1775,0.625699168,0.0272073515,0
NCIH2085,AZD5991,AZD2811,0.8629941495,-0.004846804499999999,0
NCIH2085,AZD5991,AZD6738,0.5200279675,0.050355985,0
NCIH2085,AZD5991,AZD7648,0.243974796,-0.023649004,0
NCIH2085,AZD5991,AZD8186,0.690500621,0.0023092949999999994,0
NCIH2085,AZD5991,Capivasertib,0.2619877695,-0.012689461,0
NCIH2085,AZD5991,Gemcitabine,0.203183019,0.002420493,0
NCIH2085,AZD5991,Lapatinib,0.469962114,0.072365977,0
NCIH2085,AZD5991,Paclitaxel,0.743333526,0.110025315,1
NCIH2085,AZD5991,Selumetinib,0.6311806044999999,0.0055560175,0
NCIH2085,AZD5991,Venetoclax,0.7833492625,0.014618667,0
NCIH2085,AZD6738,Carboplatin,0.381319303,-0.045531979,0
NCIH2085,AZD6738,Gemcitabine,0.586793093,0.094832858,0
NCIH2085,AZD6738,Olaparib,0.430150284,-0.04652601,0
NCIH2085,AZD7648,AZD0156,0.234131029,-0.020169595,0
NCIH2085,AZD7648,AZD1775,0.512536553,0.06500436,0
NCIH2085,AZD7648,AZD2811,0.716828509,0.066758817,0
NCIH2085,AZD7648,AZD6738,0.607612253,0.01365288,0
NCIH2085,AZD7648,Etoposide,0.434477158,0.096147307,0
NCIH2085,AZD7648,Olaparib,0.036028249,-0.037024784,0
NCIH2085,AZD8186,AZD5363,0.542422221,0.004876748,0
NCIH2085,AZD8186,Palbociclib,0.610275523,0.09874622,0
NCIH2085,Capivasertib,AZD1390,0.258196935,-0.036380137,0
NCIH2085,Capivasertib,AZD2811,0.436123142,0.014371769,0
NCIH2085,Capivasertib,AZD5153,0.60034803,0.078228932,0
NCIH2085,Capivasertib,AZD6738,0.504534265,0.026576333,0
NCIH2085,Capivasertib,Palbociclib,0.294670136,-0.015659017,0
NCIH2085,Capivasertib,Selumetinib,0.426957102,0.04589682,0
NCIH2085,Crizotinib,Dasatinib,1.0,0.12233903,1
NCIH2085,Crizotinib,Selumetinib,0.545292268,-0.002764136,0
NCIH2085,Dasatinib,Trametinib,0.819855597,0.063214063,0
NCIH2085,Doxorubicin,AZD7648,0.546502311,0.04115501,0
NCIH2085,Gefitinib,AZD1390,0.224531896,-0.030754663,0
NCIH2085,Lapatinib,Crizotinib,0.672578336,-0.026318746,0
NCIH2085,Lapatinib,MK-2206,0.586646709,0.073671702,0
NCIH2085,Lapatinib,Selumetinib,0.341427719,0.004974416,0
NCIH2085,Olaparib,AZD4320,0.289303467,0.010870591,0
NCIH2085,Olaparib,AZD5153,0.383233188,-0.022849357,0
NCIH2085,Olaparib,AZD5991,0.083122268,-0.044541366,0
NCIH2085,Olaparib,Venetoclax,0.067476416,-0.044377485,0
NCIH2085,Palbociclib,AZD5991,0.166918451,-0.011598933,0
NCIH2085,Palbociclib,Selumetinib,0.230794294,0.025609092,0
NCIH2085,Palbociclib,Venetoclax,0.166918451,-0.016562928,0
NCIH2085,Prexasertib,AZD0156,0.919912478,0.029599414,0
NCIH2085,Prexasertib,AZD1775,0.940306144,0.1812539,1
NCIH2085,Prexasertib,AZD6738,0.872374628,0.038204995,0
NCIH2085,Prexasertib,AZD7648,0.824836778,-0.030135069,0
NCIH2085,Prexasertib,Olaparib,0.587218586,-0.186843931,0
NCIH2085,Prexasertib,SN-38,0.8603132705000001,-0.000859014,0
NCIH2085,SG3199,Olaparib,0.05904394,-0.026240845,0
NCIH2085,SN-38,AZD0156,0.220558937,0.003894807,0
NCIH2085,SN-38,Olaparib,0.132304812,-0.012106993,0
NCIH2085,SRA737,5-Fluorouracil,0.500994055,-0.020527267,0
